ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish
por el lado del,4,5,5,6,0.00026791100932649456,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
por el mayor,3,5,3,5,0.00039778614183970916,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
por elevar,2,5,4,5,0.0004578117926647237,5,0.11458333333333333,0,0.012195121951219513,0,0.0010570824524312897,6.877284133523195,0.20538418977307366
por elevar la,3,5,4,5,0.0004578117926647237,5,0.11458333333333333,0,0.012195121951219513,0,0.0010570824524312897,6.877284133523195,0.20538418977307366
por esta,2,5,5,5,0.0005878963850622989,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
por la mayor,3,5,4,7,0.00033324623933134217,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
por la unanimidad,3,5,5,5,0.000647022630290253,3,0.07291666666666667,2,0.06097560975609756,0,0.0010570824524312897,3.90327934205614,3.179388981240129
por la unanimidad de,4,5,5,5,0.000647022630290253,3,0.07291666666666667,2,0.06097560975609756,0,0.0010570824524312897,3.90327934205614,3.179388981240129
por lo tanto se,4,5,5,6,0.0007132050184464182,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
por los efectos,3,5,5,5,0.0006265420607990013,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
por los senores,3,5,5,5,0.0005100056000267601,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
por los senores consejeros,4,5,5,5,0.0005100056000267601,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
por riesgo de,3,5,5,5,0.0003538473411449259,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
por su parte indica,4,5,4,5,0.00035307458276501006,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
por unanimidad de,3,5,5,5,0.001189308809726024,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
porque las,2,5,4,5,0.0010820267965001122,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
porque si,2,5,3,5,0.0008786994901704721,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
posicion,1,5,5,6,0.0005203884753176497,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
posteriormente,1,5,4,5,0.0005813082799837308,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
precio de los alimentos,4,5,4,5,0.00032997684949526797,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
precio internacional,2,5,5,7,0.00040641664319049554,1,0.03125,2,0.06097560975609756,2,0.005285412262156448,1.8328900141647417,3.179388981240129
precios de materias,3,5,5,5,0.0004211920900884487,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
precios de materias primas,4,5,5,5,0.0004211920900884487,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
pregunta de,2,5,5,5,0.0007434492904178614,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
premios por,2,5,4,5,0.000430904169735712,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
prensa,1,5,3,5,0.0008531406357171354,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
preocupaciones,1,5,5,9,0.000607871431548188,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
presenta en,2,5,4,5,0.0007097914836650298,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
presentacion de,2,5,4,5,0.0004834815174830056,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
presentacion del escenario externo,4,5,5,5,0.000719772962051853,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
presentaron,1,5,4,8,0.0006622427125251463,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
presente al,2,5,5,5,0.0008700598764574159,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
presente al consejo,3,5,5,5,0.0008700598764574159,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
presente al consejo las,4,5,5,5,0.0008700598764574159,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
presente reunion y,3,5,5,5,0.001273321349861072,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
prever que,2,5,4,6,0.0005211600466133528,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
previa,1,5,4,5,0.0004465424585845028,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
previos a,2,5,5,5,0.0004149512972342967,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
primas de riesgo,3,5,5,5,0.00041552320634682515,3,0.07291666666666667,2,0.06097560975609756,0,0.0010570824524312897,3.90327934205614,3.179388981240129
principales novedades,2,5,5,5,0.0002951445177337421,2,0.052083333333333336,2,0.06097560975609756,1,0.003171247357293869,2.9324256877156563,3.179388981240129
principalmente por la,3,5,5,5,0.0002876310980443277,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
privados,1,5,5,5,0.0005898636416632305,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
probabilidad de ocurrencia,3,5,5,5,0.0004373749326137046,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
produccion y,2,5,4,5,0.0006113549809276493,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
productiva,1,5,4,5,0.0005489164516566358,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
producto de la,3,5,4,5,0.0006465980902237153,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
producto del,2,5,5,5,0.0003046133522676373,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
producto potencial,2,5,3,5,0.0005378139458668181,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
produzcan,1,5,5,5,0.0004776567060319738,1,0.03125,2,0.06097560975609756,2,0.005285412262156448,1.8328900141647417,3.179388981240129
profundizado,1,5,3,5,0.0004224729657286348,2,0.052083333333333336,2,0.06097560975609756,1,0.003171247357293869,2.9324256877156563,3.179388981240129
propone,1,5,5,5,0.000868604743743542,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
proponer,1,5,5,5,0.00035247397659083225,3,0.07291666666666667,1,0.036585365853658534,1,0.003171247357293869,3.90327934205614,2.0798533076892145
proposito de,2,5,5,7,0.0006562818115754463,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
prosigue con,2,5,4,5,0.0005082248459597223,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
provenientes,1,5,5,6,0.0004718770943746328,2,0.052083333333333336,2,0.06097560975609756,1,0.003171247357293869,2.9324256877156563,3.179388981240129
proximamente,1,5,4,5,0.000858315869708449,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
proximos dos,2,5,5,6,0.00038739587877538234,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
proyeccion interna,2,5,5,5,0.00044208680003722295,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
proyeccion que,2,5,5,5,0.0006390023233313447,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
proyeccion se,2,5,5,5,0.0006253621721384194,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
proyecciones previas,2,5,4,5,0.00044967612803677995,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
proyectada en el,3,5,5,5,0.0003030118781569759,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
proyectada en torno,3,5,4,5,0.0003369264313397249,3,0.07291666666666667,1,0.036585365853658534,1,0.003171247357293869,3.90327934205614,2.0798533076892145
proyectada en torno a,4,5,4,5,0.0003369264313397249,3,0.07291666666666667,1,0.036585365853658534,1,0.003171247357293869,3.90327934205614,2.0798533076892145
proyectado y,2,5,4,5,0.0004627182938042972,3,0.07291666666666667,0,0.012195121951219513,2,0.005285412262156448,3.90327934205614,0.20538418977307366
proyectos,1,5,5,6,0.00046768567126253055,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
publicacion del,2,5,4,6,0.00043261303510199237,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
publicas,1,5,4,5,0.0006023774435549923,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
pudiera,1,5,5,5,0.00039908107174881226,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
pudieran,1,5,5,5,0.0006143615475363646,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
puede estar,2,5,4,6,0.0005624768603371337,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
punto de vista de,4,5,5,6,0.0005974673191813764,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
punto que,2,5,5,6,0.0006464674929631075,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
puntos base es,3,5,4,5,0.0002948910422242666,4,0.09375,1,0.036585365853658534,0,0.0010570824524312897,5.002815015607054,2.0798533076892145
puntual,1,5,5,5,0.0004813316313489793,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
puntuales que,2,5,4,5,0.0003867953408649067,1,0.03125,2,0.06097560975609756,2,0.005285412262156448,1.8328900141647417,3.179388981240129
puntuales y,2,5,4,5,0.0006217317104989776,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
que a diferencia,3,5,5,5,0.00040169315879426,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
que ahora se,3,5,5,5,0.000703670349723831,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
que al menos,3,5,5,5,0.0007336558025794345,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
que aun no,3,5,5,5,0.0006873112272665911,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
que chile,2,5,4,5,0.0010618434462766238,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
que china,2,5,4,5,0.0004912287889396006,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
que con los,3,5,5,5,0.00027742435236488,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
que con todo,3,5,4,5,0.0003583692363646373,2,0.052083333333333336,2,0.06097560975609756,1,0.003171247357293869,2.9324256877156563,3.179388981240129
que constituye,2,5,4,5,0.0005891037548846176,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
que continuan,2,5,4,5,0.0004041542355123372,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
que cree,2,5,4,5,0.0005175309765050995,0,0.010416666666666666,4,0.10975609756097561,1,0.003171247357293869,-0.04157910375139944,5.249778309131527
que da cuenta de,4,5,5,5,0.0005942821196427694,0,0.010416666666666666,1,0.036585365853658534,4,0.009513742071881607,-0.04157910375139944,2.0798533076892145
que deberia,2,5,5,6,0.0004732218042063856,0,0.010416666666666666,4,0.10975609756097561,1,0.003171247357293869,-0.04157910375139944,5.249778309131527
que el actual,3,5,5,5,0.00046574348453410865,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
que el ano,3,5,3,5,0.0006788600303081932,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
que el balance de,4,5,4,5,0.00037994594594644246,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
que el escenario base,4,5,4,5,0.0003504087969225011,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
que el escenario de,4,5,5,5,0.00048576702694350246,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
que el panorama,3,5,5,5,0.0005067391286061676,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
que el previsto,3,5,5,6,0.00041125503422027973,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
que el ultimo,3,5,5,5,0.00039765581606503614,3,0.07291666666666667,0,0.012195121951219513,2,0.005285412262156448,3.90327934205614,0.20538418977307366
que ella se,3,5,4,5,0.0011121227177047428,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
que en el ipom,4,5,5,5,0.0007503563939285393,3,0.07291666666666667,0,0.012195121951219513,2,0.005285412262156448,3.90327934205614,0.20538418977307366
que en el mes,4,5,5,7,0.0003820601260232925,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
que en el plano,4,5,5,5,0.0003875760320133696,1,0.03125,4,0.10975609756097561,0,0.0010570824524312897,1.8328900141647417,5.249778309131527
que en esta ocasion,4,5,4,6,0.0003379204330369849,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
que en este contexto,4,5,5,5,0.00040260889189705913,2,0.052083333333333336,2,0.06097560975609756,1,0.003171247357293869,2.9324256877156563,3.179388981240129
que en este escenario,4,5,5,5,0.0004809415611558323,1,0.03125,3,0.08536585365853659,1,0.003171247357293869,1.8328900141647417,4.150242635580613
que en los meses,4,5,5,5,0.00037339089674917234,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
que en terminos de,4,5,5,5,0.0005496374004813499,0,0.010416666666666666,0,0.012195121951219513,5,0.011627906976744186,-0.04157910375139944,0.20538418977307366
que es muy,3,5,3,5,0.0007879259593218124,2,0.052083333333333336,1,0.036585365853658534,2,0.005285412262156448,2.9324256877156563,2.0798533076892145
que es un,3,5,5,5,0.000623055579549866,2,0.052083333333333336,0,0.012195121951219513,3,0.007399577167019027,2.9324256877156563,0.20538418977307366
que eso,2,5,4,5,0.00080082135520139,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
que esos,2,5,5,5,0.0005349103298439473,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
que estados,2,5,5,5,0.00041948079131092923,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
que estados unidos,3,5,5,5,0.00041948079131092923,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
que este es un,4,5,4,5,0.0007532245760171124,0,0.010416666666666666,2,0.06097560975609756,3,0.007399577167019027,-0.04157910375139944,3.179388981240129
que estima,2,5,5,5,0.0007655822605103017,1,0.03125,0,0.012195121951219513,4,0.009513742071881607,1.8328900141647417,0.20538418977307366
que eventualmente,2,5,5,5,0.0004775754317330931,1,0.03125,1,0.036585365853658534,3,0.007399577167019027,1.8328900141647417,2.0798533076892145
