intervencion_id,coleccion,lote,archivo_origen,archivo_revision_v3,etiqueta_origen,es_relevante_origen,etiqueta_previa_v3,es_relevante_previa_v3,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision_v3,cita_literal_espacios_normalizados,fundamento_revision_v3,estado_revision_v3,sha256_texto,n_caracteres_texto,rol_recomendado,incluir_control_primario,uso_recomendado
RPM-2014-02-18:6029:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,la corrección a la baja de la actividad se explicaría por la desaceleración de la inversión y por menores perspectivas para el consumo privado,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,2de21953bc9476d2773dd63f7bfaa0b5f321e9088c09262fa030790ea6d7b3b9,8009,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-02-18:6039:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 15:30 horas,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,revisado,34adfe6f43a68721dac8031755198d754bd266383c064b469521fb811cf2cb08,716,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-03-13:6067:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"la bolsa de valores chilena alcanzó niveles de 150 en el año 2001 y hoy se ubica en torno a 100, dando cuenta de un notorio ajuste","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,b73a34eb434c104eca5faf5bc9b973ea181f0d1478ab41fd36ae704411edf6ef,9659,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-03-13:6107:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,hawkish,1,hawkish,1,dovish,1,cambio_etiqueta,alta,"apoyar una baja en la tasa de política monetaria a 4%, en la medida que el Comunicado dé una señal clara de reducción del sesgo a la baja.","R4/R7. Mantiene hoy, pero adopta explícitamente un sesgo a la baja y acepta apoyar el recorte: D. La mantención frente al menú no puede convertirla en H.",revisado,1ad446041d5559bfa5b8884b1476abbbe171c87bceaf06660963f41c09c3618c,3249,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-04-17:6121:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,dicho aumento responde a una recuperación de las posiciones bursátiles y de los precios de las viviendas,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,a4cbe3551a396aa0053395182cc81429e6bf0f2755652b9537c67a9e983bf0c0,315,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-04-17:6129:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"la atención no está puesta mayormente en el aumento o retorno del apetito por invertir en dichas economías, sino que en la existencia de un grado de preocupación por la toma de riesgo en Estados Unidos de América","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,c25d32a9c75e79fdf2cc4758195ede151062d710a335a95f36dcb9ca06f3264a,1079,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-04-17:6135:5,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"las expectativas empresariales no exhiben grandes cambios desde la última Reunión, manteniéndose en torno al pivote neutral, pero en terreno pesimista","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,0caafbd88ad3982fabeb6fe08097ab3ae3144629051659f36685c4fa9fd45635,587,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-04-17:6137:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"el IMCE registró en el mes de mayo de 2013 una importante caída, que tendió a coincidir con el anuncio de la idea de suprimir el FUT","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,e5cf02f0227ec74e905bcdd1b522fae65dcd99b7f728b5e745dd7f1ab9f7e437,255,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-04-17:6150:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"el IPC del mes de marzo registró una variación mayor que la esperada internamente, debido a las sorpresas provenientes de los ítems core","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,d4a229749f1c83399204d1c094e4db46d9432f3dadc6f685578480f6567d8e44,2947,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-04-17:6162:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,consulta por el registro de inflación que espera el mercado para el mes de abril,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,225b58848a6f2f4e45e294e92c7f6772a99f6018c94ad4c4dc5d3f193071b109,113,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-05-15:6190:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"si bien también estima que la Reserva Federal ha convencido al mercado de que la compra de activos concluirá en los meses de octubre o noviembre del presente año, plantea que han surgido dudas en cuanto a si ese Organismo comenzará a elevar la TPM a mediados del año 2015","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,4de0eee0ab421a811da705fb3cb6c523eb0f43e12d482b439288bc1539c8374c,1286,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-05-15:6203:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"en el caso de exportaciones no materializadas, ellas se incorporan como parte de la producción del trimestre respectivo en que la exportación estaba prevista","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,d78a7bbbc6aa7835e192d7760ae8ddb1c9fbb80df2f6959151b74c5eb865b52e,192,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-05-15:6208:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"se ha incorporado el componente agro-silvícola para efectos de destacar la significativa sorpresa que representó su registro de 8,0% del primer trimestre","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,8564671b2e7f15208f9258f3baddb4466696c4930fc8860527e48b9ebb5e80dc,1482,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-05-15:6220:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,el Presidente señor Rodrigo Vergara suspende la presente Reunión y deja constancia que ella se reiniciará a las 16:00 horas,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,revisado,3502b3a823980c17e232e81ea23e1ff811c812aa395bad8d482974ee45ec3863,246,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-05-15:6228:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"En primer lugar, la inflación ha sorprendido al alza por varios meses, y si bien aún está en niveles tolerables, la experiencia indica que ello puede cambiar bastante rápido.","R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",revisado,952aeeedf6a9e7a0e95c6ba8600883ae2602e0c651c2c1f0cc1581220bc21da8,5931,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-06-12:6246:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"En Colombia, en cambio, dicha disminución es prácticamente nula, debido al reciente aumento de su tasa de política monetaria.","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,ca6ccd1c2a3ee62d07c75958eb3743e9f2f86e9b18c2115419245cf2619b34a9,13704,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-06-12:6267:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"Las tasas de interés de las colocaciones comerciales e hipotecarias son menores que las observadas un semestre atrás, en línea con la rebaja de la TPM","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,20c68562e97f032cf21a932969a6b37da431b71687c14aa07a4a668a0a48b438,2098,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-06-12:6270:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"el IPC del mes de mayo registró una variación de 0,34%, una décima mayor que lo anticipado internamente","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,0aca9b39f9031cd4f7fdd5cacee99020e8e946b6ce7f28a483da53d3829d063f,1725,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-07-15:6324:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,"en materia de actividad, aparte de los componentes del consumo habitual, los demás componentes de la demanda y de las expectativas están en niveles similares a los observados en el año 2011","R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,5b8005338962358af080f0b51bc23b668e3259cbf1f720d745684cbbd066ef3e,1611,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-07-15:6331:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,0,neutral,0,neutral,0,compatible,alta,,R3. Formalidad o logística sin contenido monetario doméstico sustantivo; N con relevancia 0.,revisado,0b6d0bf0c271eb20481c39813c4a669a19e06c4f5199d22a88f93c2beab467a3,221,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-07-15:6336:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,dovish,1,dovish,1,dovish,1,compatible,alta,el Consejero señor Sebastián Claro expresa que su voto es por bajar la TPM en 25 puntos base,"R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",revisado,17dc651dd9ae6b5f0f0e245c0311c7ec16e7deb13a0253e7a76476578e00bae3,4450,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-08-14:6351:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,destaca la continua caída de las tasas de interés de largo plazo internacionales,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,c7d02963d373e91c23cb065187d66fe692ecccbaa5506efba391ca2069331c6a,299,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-08-14:6367:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,neutral,1,neutral,1,neutral,1,compatible,alta,los indicadores de edificación presentan un deterioro menor que las expectativas del sector construcción,"R4/R8. Revisión de la unidad completa: contiene contexto evaluable, pero no adopta, recomienda ni respalda una dirección monetaria doméstica propia; N.",revisado,d96f2b89055d5a625175ed2a6d661247443b682c6d6415ac4436c379f1664204,339,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-08-14:6378:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,dovish,1,dovish,1,dovish,1,compatible,alta,esa Gerencia de División considera que en esta situación existe espacio para entregar a la economía un mayor estímulo monetario a través de bajas en la tasa de política monetaria,"R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",revisado,88d2763d80ab8d2f26dc408da6b64ba78a61574e0f5e986ae68883262b55c0ec,5195,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-09-11:6438:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,dovish,1,dovish,1,dovish,1,compatible,alta,"se acuerda por unanimidad de los señores Consejeros reducir la Tasa de Política Monetaria en 25 puntos base, a 3,25% anual","R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",revisado,f0292431e50313ab289e85cd9dc5e2970e1a42c4e3bb355f4c8f69b3c8262d66,196,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-10-16:6476:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,dovish,1,dovish,1,dovish,1,compatible,alta,su voto es por la alternativa de bajar la TPM en 25 puntos base,"R1/R5. La unidad completa respalda expansión monetaria doméstica mediante una acción o trayectoria a la baja explícita; D sin depender del menú, nivel o fase.",revisado,65e0c10d9a37efbc7880b43176e52363ac39e9d085db967a36bef93bb7d4b5cd,5155,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
RPM-2014-11-18:6515:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,data/auditoria/revision_humana_v3/revision.csv,hawkish,1,hawkish,1,hawkish,1,compatible,alta,Precisa que el principal es el referido a los potenciales efectos de la normalización de la política monetaria de los Estados Unidos de América; y que a ello se agrega el debilitamiento de la posición financiera de varias economías emergentes.,"R1/R5. La unidad completa respalda endurecimiento monetario doméstico mediante una acción o trayectoria al alza explícita; H sin depender del menú, nivel o fase.",revisado,8d13fdfc777e6543141a20499b4ebe6b6d74928afbc41c6ec681e46815c7b661,4442,referencia_humana_v3_no_ciega,no,evaluacion_descriptiva_no_independiente
