ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish,senal,justificacion
de interes de las,4,5,5,5,9.923879829942442e-05,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de interes externas,3,5,5,6,0.00011678147154877306,2,0.021367521367521368,0,0.005555555555555556,3,0.003048780487804878,2.9168382382227236,0.35249603321013095,no_revisado,
de interes internacionales,3,5,3,5,0.0001392388627391033,2,0.021367521367521368,0,0.005555555555555556,3,0.003048780487804878,2.9168382382227236,0.35249603321013095,no_revisado,
de interes mas,3,5,4,5,0.0001796512596592664,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de interes neutral,3,5,5,5,0.00016758438675920244,3,0.029914529914529916,1,0.016666666666666666,1,0.0013066202090592336,3.8876918925632067,2.226965151126272,no_revisado,
de interes promedio,3,5,4,8,0.00015284027953210873,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de introducir,2,5,5,5,0.00015073482798417788,0,0.004273504273504274,3,0.03888888888888889,2,0.0021777003484320556,-0.05716655324433197,4.29735447901767,no_revisado,
de inventarios de,3,5,4,5,0.0002631773934499903,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de la actividad del,4,5,4,5,8.861827844969204e-05,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la actividad que,4,5,5,5,0.0002396525403706589,3,0.029914529914529916,0,0.005555555555555556,2,0.0021777003484320556,3.8876918925632067,0.35249603321013095,no_revisado,
de la caida de,4,5,4,5,0.00032678408329209517,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de la compensacion,3,5,5,8,0.00016334098973144493,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de la compensacion inflacionaria,4,5,5,7,0.0001545614332904293,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de la corporacion de,4,5,5,5,0.0001526591066145438,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de la de,3,5,5,5,0.00018841939527067256,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de la debilidad,3,5,5,5,0.000149516198522064,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de la decision de,4,5,5,5,0.00019023008656382135,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de la demanda por,4,5,5,5,0.00019898691120666552,0,0.004273504273504274,2,0.027777777777777776,3,0.003048780487804878,-0.05716655324433197,3.3265008246771863,no_revisado,
de la economia norteamericana,4,5,5,6,0.00024868608932646265,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la energia y,4,5,4,5,0.0001211354652465432,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de la inflacion que,4,5,5,5,0.00014871726373790161,3,0.029914529914529916,0,0.005555555555555556,2,0.0021777003484320556,3.8876918925632067,0.35249603321013095,no_revisado,
de la ley,3,5,5,5,0.00035429347213161635,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la locomocion,3,5,5,6,0.0001885106205074927,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de la locomocion colectiva,4,5,5,6,0.0001885106205074927,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de la oferta de,4,5,4,5,0.00029789494307363355,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de la participacion,3,5,4,5,0.00025072116075185326,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la presentacion que,4,5,5,7,0.00013704792305954853,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la presidencia dona,4,5,5,6,0.00021513694771738723,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la presidencia senora,4,5,3,5,0.0003525606265556848,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la primera,3,5,5,6,0.00014953862243466404,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de la proxima reunion,4,5,5,5,0.0002960402537897986,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de la proyeccion del,4,5,5,5,0.00023435404591496049,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de la publicacion,3,5,5,6,0.00021641261893619814,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la reciente,3,5,5,5,0.00014560026683050836,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de la regla,3,5,5,6,0.0001489052640566529,0,0.004273504273504274,2,0.027777777777777776,3,0.003048780487804878,-0.05716655324433197,3.3265008246771863,no_revisado,
de la rpm anterior,4,5,5,5,0.00018753872807397297,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de la sala,3,5,5,5,0.0002763923112824372,4,0.038461538461538464,0,0.005555555555555556,1,0.0013066202090592336,4.987227566114122,0.35249603321013095,no_revisado,
de la sala el,4,5,5,5,0.0002763923112824372,4,0.038461538461538464,0,0.005555555555555556,1,0.0013066202090592336,4.987227566114122,0.35249603321013095,no_revisado,
de la senora,3,5,3,6,0.00029304148271877843,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la tarde,3,5,5,5,0.0004909608461837894,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de la trayectoria de,4,5,5,5,0.00014698135832205868,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de largo plazo de,4,5,4,5,0.00010865985442856785,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de largo plazo se,4,5,5,5,0.00013578420782561784,2,0.021367521367521368,2,0.027777777777777776,1,0.0013066202090592336,2.9168382382227236,3.3265008246771863,no_revisado,
de las alzas,3,5,5,5,0.00012798545414151454,3,0.029914529914529916,0,0.005555555555555556,2,0.0021777003484320556,3.8876918925632067,0.35249603321013095,no_revisado,
de las autoridades,3,5,5,6,0.00027769080401661504,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de las cifras de,4,5,5,5,0.00017289449100844374,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de las cuentas nacionales,4,5,5,5,0.00019441693274485695,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de las economias avanzadas,4,5,5,6,0.0001699087912241612,2,0.021367521367521368,1,0.016666666666666666,2,0.0021777003484320556,2.9168382382227236,2.226965151126272,no_revisado,
de las monedas de,4,5,5,5,0.00018873075107607234,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de las personas,3,5,5,5,0.00021148185387517645,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de las politicas,3,5,5,5,0.0002240807829901794,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de las que,3,5,5,5,0.00039199734281911115,2,0.021367521367521368,1,0.016666666666666666,2,0.0021777003484320556,2.9168382382227236,2.226965151126272,no_revisado,
de las reuniones,3,5,5,5,0.00026352211652256544,2,0.021367521367521368,1,0.016666666666666666,2,0.0021777003484320556,2.9168382382227236,2.226965151126272,no_revisado,
de las sorpresas,3,5,5,6,0.00017121949061999799,3,0.029914529914529916,0,0.005555555555555556,2,0.0021777003484320556,3.8876918925632067,0.35249603321013095,no_revisado,
de las tendencias,3,5,5,5,0.00014389558047003142,1,0.01282051282051282,2,0.027777777777777776,2,0.0021777003484320556,1.817302564671809,3.3265008246771863,no_revisado,
de libertad,2,5,5,5,0.0001580842966922816,2,0.021367521367521368,1,0.016666666666666666,2,0.0021777003484320556,2.9168382382227236,2.226965151126272,no_revisado,
de liquidez en,3,5,5,6,0.00010204448261277392,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de liquidez y,3,5,5,5,0.00022434600549467128,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de llegada,2,5,5,9,0.0002520139237134392,3,0.029914529914529916,1,0.016666666666666666,1,0.0013066202090592336,3.8876918925632067,2.226965151126272,no_revisado,
de lo considerado,3,5,5,5,0.00010897803248618803,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de lo contemplado,3,5,5,5,0.00024182119558237243,0,0.004273504273504274,2,0.027777777777777776,3,0.003048780487804878,-0.05716655324433197,3.3265008246771863,no_revisado,
de lo expresado,3,5,5,5,0.00022463469205817946,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de lo previsto y,4,5,5,5,0.00014157147879254218,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de lo proyectado y,4,5,5,5,0.00019118870480202898,2,0.021367521367521368,0,0.005555555555555556,3,0.003048780487804878,2.9168382382227236,0.35249603321013095,no_revisado,
de los ajustes,3,5,5,6,0.00017123312612186698,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de los alimentos no,4,5,5,5,0.0001589166941041396,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de los analistas y,4,5,5,5,0.00015656387204997794,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de los antecedentes que,4,5,4,5,0.00014747925298030145,2,0.021367521367521368,0,0.005555555555555556,3,0.003048780487804878,2.9168382382227236,0.35249603321013095,no_revisado,
de los bcp y,4,5,5,5,0.00011706856717916923,2,0.021367521367521368,2,0.027777777777777776,1,0.0013066202090592336,2.9168382382227236,3.3265008246771863,no_revisado,
de los bienes,3,5,5,6,0.00019734289492116602,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de los commodities han,4,5,5,5,0.00012637266417111841,2,0.021367521367521368,1,0.016666666666666666,2,0.0021777003484320556,2.9168382382227236,2.226965151126272,no_revisado,
de los commodities se,4,5,5,5,0.00018181441102083117,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de los commodities y,4,5,5,5,0.0001718126484371458,0,0.004273504273504274,2,0.027777777777777776,3,0.003048780487804878,-0.05716655324433197,3.3265008246771863,no_revisado,
de los depositos,3,5,4,5,0.00015781885792083924,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de los documentos del,4,5,5,5,0.00010013970347005644,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de los escenarios,3,5,3,5,0.00013719437486383636,3,0.029914529914529916,0,0.005555555555555556,2,0.0021777003484320556,3.8876918925632067,0.35249603321013095,no_revisado,
de los flujos,3,5,5,5,0.00018554478242805697,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de los flujos de,4,5,5,5,0.00018554478242805697,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de los instrumentos,3,5,4,5,0.0002898607568338355,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de los inversionistas,3,5,5,6,0.00022105070164841806,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de los mayores precios,4,5,5,5,0.00016945111530198583,2,0.021367521367521368,0,0.005555555555555556,3,0.003048780487804878,2.9168382382227236,0.35249603321013095,no_revisado,
de los precios internacionales,4,5,4,5,0.0002723821587313597,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de los premios por,4,5,5,5,0.00021997997215532608,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de los proximos meses,4,5,5,5,0.00014774349054079119,1,0.01282051282051282,2,0.027777777777777776,2,0.0021777003484320556,1.817302564671809,3.3265008246771863,no_revisado,
de los proyectos,3,5,5,7,0.0004060569004195574,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de los trimestres,3,5,4,5,0.0001679349579696053,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de manera generalizada,3,5,3,5,0.00015087353702545808,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de manera gradual,3,5,4,5,0.00017817952422733398,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de manera muy,3,5,5,5,0.00019699730069495244,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de manifiesto,2,5,5,5,0.00018763415479920302,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de maniobra,2,5,4,5,0.0001487945042428514,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de maniobra para,3,5,4,5,0.0001487945042428514,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
de mantenerla,2,5,4,5,0.0001583055215126485,3,0.029914529914529916,1,0.016666666666666666,1,0.0013066202090592336,3.8876918925632067,2.226965151126272,no_revisado,
de maquinarias y equipos,4,5,5,6,0.0002111917507751897,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de marzo el,3,5,5,5,0.00010549904168869288,2,0.021367521367521368,0,0.005555555555555556,3,0.003048780487804878,2.9168382382227236,0.35249603321013095,no_revisado,
de marzo las,3,5,5,5,0.00011995087698994116,1,0.01282051282051282,2,0.027777777777777776,2,0.0021777003484320556,1.817302564671809,3.3265008246771863,no_revisado,
de mayor debilidad,3,5,5,5,0.00014875683602418927,2,0.021367521367521368,2,0.027777777777777776,1,0.0013066202090592336,2.9168382382227236,3.3265008246771863,no_revisado,
de mayor magnitud,3,5,5,5,0.00013545869827003408,1,0.01282051282051282,1,0.016666666666666666,3,0.003048780487804878,1.817302564671809,2.226965151126272,no_revisado,
de mayor plazo,3,5,4,5,0.00011544700446829786,1,0.01282051282051282,0,0.005555555555555556,4,0.0039198606271777,1.817302564671809,0.35249603321013095,no_revisado,
de mayores holguras,3,5,4,5,0.0001397465767472878,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de mediados,2,5,4,6,0.00023348940411595178,0,0.004273504273504274,0,0.005555555555555556,5,0.004790940766550522,-0.05716655324433197,0.35249603321013095,no_revisado,
de mediano plazo para,4,5,5,5,0.00012890289068323834,2,0.021367521367521368,1,0.016666666666666666,2,0.0021777003484320556,2.9168382382227236,2.226965151126272,no_revisado,
de medio punto,3,5,5,6,0.0001692295738786753,0,0.004273504273504274,1,0.016666666666666666,4,0.0039198606271777,-0.05716655324433197,2.226965151126272,no_revisado,
